Review_ID,Product,Category,Platform,Aspect,Aspect_Sentiment,Aspect_Compound,Clause
1053,Samsung Galaxy A34,Smartphone,Amazon,battery,Negative,-0.4019,bad ball politics meeting bank bed first fine issue battery draining fast
1054,Samsung Galaxy Tab A8,Smartphone,Flipkart,battery,Negative,-0.35,not great can sing during campaign head strong hear whom issue battery draining fast
1059,Samsung Galaxy Tab S7 FE,Smartphone,Flipkart,camera,Negative,-0.765,bad answer foot trade indeed nation issue camera quality is poor
1060,Samsung Air Conditioner,Other,Amazon,software,Neutral,0.0,very userfriendly interface
1071,Samsung Galaxy Tab S7 FE,Smartphone,Flipkart,performance,Positive,0.4404,good information activity college issue slow performance
1072,Samsung Galaxy Book 3,Smartphone,Flipkart,display,Negative,-0.35,average cell various answer standard issue display flickering
1077,Samsung Galaxy S23,Smartphone,Amazon,camera,Negative,-0.4939,average face fear where information tell camera south role
1082,Samsung Charger 25W,Accessories,Amazon,camera,Negative,-0.8314,not great name leader plant gun issue camera quality is poor
1083,Samsung Galaxy A14,Smartphone,Amazon,performance,Positive,0.2263,worth it a discover reality less issue slow performance
1084,Samsung Galaxy M34,Smartphone,Flipkart,battery,Positive,0.296,excellent civil difficult own fill economic power issue overheating issue
1088,Samsung Buds Live,Accessories,Amazon,display,Negative,-0.709,not great he paper some take hard walk look stop issue display flickering
1092,Samsung Galaxy S21 FE,Smartphone,Amazon,camera,Negative,-0.35,average main hand very space throughout everything issue camera quality is poor
1101,Samsung Washing Machine,Other,Flipkart,performance,Negative,-0.35,software updates are slow
1102,Samsung Galaxy S22,Smartphone,Flipkart,battery,Negative,-0.4215,waste of money law itself life start their issue display flickering
1111,Samsung Galaxy M53,Smartphone,Amazon,battery,Negative,-0.5096,not great issue battery draining fast
1112,Samsung Charger 25W,Accessories,Flipkart,camera,Negative,-0.5423,bad air camera dog me study economy
1114,Samsung Galaxy A14,Smartphone,Amazon,display,Negative,-0.35,average issue display flickering
1115,Samsung Galaxy Book 2,Smartphone,Amazon,battery,Negative,-0.8126,waste of money hair role show difficult than power tree issue camera quality is poor
1120,Samsung Galaxy Tab S7 FE,Smartphone,Flipkart,heating,Negative,-0.5096,not great character building represent responsibility hot from evidence
1121,Samsung Galaxy A34,Smartphone,Flipkart,battery,Positive,0.2023,excellent what animal still leave place source large its issue charging problem
1125,Samsung Charger 25W,Accessories,Flipkart,battery,Negative,-0.8336,not great perform peace relate medical only issue charging problem
1133,Samsung Charger 25W,Accessories,Amazon,battery,Negative,-0.2023,worth it issue charging problem
1144,Samsung Galaxy Tab A8,Smartphone,Flipkart,performance,Positive,0.4404,good issue slow performance
1146,Samsung Buds Live,Accessories,Flipkart,heating,Positive,0.7579,good too for rich someone hot
1152,Samsung Galaxy S23,Smartphone,Amazon,battery,Negative,-0.5423,bad issue battery draining fast
1153,Samsung Galaxy Book 3,Smartphone,Amazon,display,Negative,-0.4215,waste of money issue display flickering
1155,Samsung Charger 25W,Accessories,Amazon,battery,Positive,0.4404,good each east charge issue display flickering
1157,Samsung Galaxy M34,Smartphone,Flipkart,display,Positive,0.8074,good agree claim television unit hope issue display flickering
1160,Samsung Galaxy Book 3,Smartphone,Flipkart,display,Negative,-0.35,average decade rock toward major issue display flickering
1161,Samsung Galaxy M34,Smartphone,Flipkart,battery,Positive,0.4404,good issue battery draining fast
1162,Samsung Galaxy S21 FE,Smartphone,Amazon,display,Positive,0.2263,worth it issue display flickering
1169,Samsung Galaxy Tab S7 FE,Smartphone,Amazon,battery,Negative,-0.2023,worth it himself next make citizen coach as issue charging problem
1170,Samsung Galaxy Tab A8,Smartphone,Amazon,camera,Negative,-0.4215,waste of money who to condition focus in
1183,Samsung Galaxy M53,Smartphone,Amazon,battery,Positive,0.7845,excellent friend compare floor power method third hotel issue overheating issue
1186,Samsung Galaxy S23,Smartphone,Flipkart,battery,Positive,0.4404,battery life could be better
1197,Samsung Galaxy M14,Smartphone,Flipkart,camera,Positive,0.5994,good ask great image star necessary issue camera quality is poor
1198,Samsung Galaxy Tab A8,Smartphone,Flipkart,camera,Negative,-0.7502,not great end we spring american color issue camera quality is poor
1203,Samsung Galaxy Tab A8,Smartphone,Flipkart,battery,Positive,0.6377,not great participant why free project over best receive issue battery draining fast
1207,Samsung Galaxy A54,Smartphone,Flipkart,performance,Negative,-0.4215,waste of money whom development study only issue slow performance
1213,Samsung Charger 25W,Accessories,Flipkart,display,Positive,0.8176,average lead say win success quickly large issue display flickering
1215,Samsung Galaxy S22,Smartphone,Flipkart,performance,Negative,-0.35,software updates are slow
1234,Samsung Galaxy M53,Smartphone,Flipkart,battery,Negative,-0.6705,waste of money unit similar whose subject mr issue charging problem
1240,Samsung Galaxy Tab A8,Smartphone,Flipkart,display,Negative,-0.5096,not great issue display flickering
1244,Samsung Galaxy S21 FE,Smartphone,Amazon,camera,Negative,-0.765,bad issue camera quality is poor
1259,Samsung Buds 2,Accessories,Flipkart,battery,Positive,0.0516,good news buy doctor task group nearly heart fish issue charging problem
1268,Samsung Charger 25W,Accessories,Flipkart,camera,Negative,-0.0516,good issue camera quality is poor
1270,Samsung Charger 25W,Accessories,Amazon,battery,Negative,-0.34,waste of money training teach either important outside increase thus issue charging problem
1274,Samsung Washing Machine,Other,Amazon,performance,Negative,-0.35,software updates are slow
1277,Samsung Galaxy Z Fold5,Smartphone,Amazon,battery,Positive,0.4404,battery life could be better
1279,Samsung Buds Live,Accessories,Flipkart,battery,Negative,-0.6486,bad have determine allow close issue charging problem
1283,Samsung Galaxy A54,Smartphone,Flipkart,display,Negative,-0.2732,bad send many professional response certainly factor issue display flickering
1289,Samsung Buds 2,Accessories,Flipkart,camera,Positive,0.4019,excellent structure agree poor party material against issue camera quality is poor
1291,Samsung Galaxy Watch6,Smartphone,Amazon,camera,Positive,0.6369,love the camera quality
1299,Samsung Galaxy A34,Smartphone,Amazon,sound,Positive,0.0772,million authority everybody response sound particularly style
1308,Samsung Charger 25W,Accessories,Flipkart,battery,Negative,-0.6249,average third store gun everything church ball within issue charging problem
1311,Samsung Galaxy Book 3,Smartphone,Amazon,performance,Positive,0.5719,excellent suggest sell data appear claim issue slow performance
1314,Samsung Galaxy Z Fold5,Smartphone,Amazon,display,Positive,0.5859,amazing display quality
1318,Samsung Buds 2,Accessories,Flipkart,battery,Negative,-0.4019,average issue charging problem
1322,Samsung Galaxy Tab S7 FE,Smartphone,Amazon,camera,Negative,-0.4767,factor that issue camera quality is poor
1326,Samsung Galaxy M34,Smartphone,Flipkart,build_quality,Positive,0.4939,average collection year agreement realize strategy trial build
1328,Samsung Galaxy A54,Smartphone,Amazon,display,Positive,0.6369,worth it painting thus particular send discuss free fund issue display flickering
1336,Samsung Galaxy A34,Smartphone,Amazon,battery,Negative,-0.7351,bad country race rock dinner republican hot type issue charging problem
1337,Samsung Galaxy A54,Smartphone,Flipkart,battery,Negative,-0.35,average issue battery draining fast
1339,Samsung Galaxy A14,Smartphone,Flipkart,camera,Negative,-0.296,worth it issue camera quality is poor
1345,Samsung Galaxy Book 2,Smartphone,Amazon,battery,Positive,0.5719,excellent provide response speak hair away issue battery draining fast
1351,Samsung Galaxy M14,Smartphone,Amazon,display,Positive,0.4404,good newspaper along member different issue display flickering
1355,Samsung Galaxy S21 FE,Smartphone,Amazon,camera,Negative,-0.1779,average likely more guy decade law become show security issue camera quality is poor
1363,Samsung Galaxy S22,Smartphone,Amazon,sound,Positive,0.5859,speaker quality is amazing
1366,Samsung Galaxy A34,Smartphone,Flipkart,camera,Positive,0.3182,average college picture agree hope issue camera quality is poor
1370,Samsung Galaxy A34,Smartphone,Amazon,battery,Positive,0.1043,not great prepare life happy weight
1376,Samsung Charger 25W,Accessories,Amazon,battery,Positive,0.3612,worth it economy four or politics free you lay issue charging problem
1379,Samsung Soundbar,Other,Flipkart,battery,Positive,0.4404,battery life could be better
1382,Samsung Galaxy S21 FE,Smartphone,Flipkart,performance,Positive,0.5719,excellent issue slow performance
1383,Samsung Galaxy Book 3,Smartphone,Amazon,battery,Negative,-0.0516,worth it low people feel simple return charge
1384,Samsung Buds Live,Accessories,Flipkart,camera,Negative,-0.4767,average staff collection produce agency quickly state issue camera quality is poor
1392,Samsung Galaxy A14,Smartphone,Amazon,battery,Negative,-0.5096,not great say hotel particular it southern issue battery draining fast
1395,Samsung Buds 2,Accessories,Flipkart,connectivity,Positive,0.4404,good sometimes section card option network
1400,Samsung Galaxy S23,Smartphone,Amazon,battery,Positive,0.4404,battery life could be better
1402,Samsung Galaxy M14,Smartphone,Amazon,performance,Positive,0.2263,worth it issue slow performance
1403,Samsung Buds 2,Accessories,Amazon,camera,Neutral,0.0,average picture character professor home
1405,Samsung Buds 2,Accessories,Flipkart,battery,Negative,-0.2023,worth it if appear try education responsibility player along issue charging problem
1406,Samsung Galaxy Tab A8,Smartphone,Flipkart,performance,Negative,-0.5096,not great single maintain agent choose they issue slow performance
1408,Samsung Galaxy M34,Smartphone,Flipkart,performance,Positive,0.5719,excellent pass sort pick present side all cold issue slow performance
1410,Samsung Galaxy Book 2,Smartphone,Flipkart,camera,Negative,-0.0516,good issue camera quality is poor
1412,Samsung Galaxy M34,Smartphone,Flipkart,battery,Negative,-0.1779,average resource as room such day shake require issue battery draining fast
1414,Samsung Galaxy Book 2,Smartphone,Amazon,camera,Positive,0.0772,waste of money marriage daughter agree new next result success son issue camera quality is poor
1422,Samsung Galaxy A14,Smartphone,Flipkart,battery,Positive,0.25,excellent issue charging problem
1425,Samsung Galaxy S22,Smartphone,Flipkart,display,Negative,-0.4215,waste of money rise south network issue display flickering
1434,Samsung Galaxy M53,Smartphone,Amazon,performance,Negative,-0.2263,average forget it send issue slow performance
1435,Samsung Buds 2,Accessories,Amazon,performance,Positive,0.5719,excellent down left how part issue slow performance
1436,Samsung Galaxy Tab A8,Smartphone,Amazon,camera,Negative,-0.765,bad issue camera quality is poor
1438,Samsung Galaxy M53,Smartphone,Amazon,camera,Negative,-0.7502,not great issue camera quality is poor
1442,Samsung Galaxy M14,Smartphone,Flipkart,battery,Negative,-0.1516,not great ago life upon relate special
1447,Samsung Galaxy S23,Smartphone,Amazon,battery,Negative,-0.35,waste of money drop should treatment since successful issue battery draining fast
1454,Samsung Galaxy A14,Smartphone,Amazon,camera,Negative,-0.7579,onto threat style issue camera quality is poor
1456,Samsung Soundbar,Other,Flipkart,build_quality,Neutral,0.0,build quality feels premium
1458,Samsung Galaxy Watch6,Smartphone,Flipkart,build_quality,Neutral,0.0,build quality feels premium
1460,Samsung Galaxy Book 3,Smartphone,Flipkart,camera,Negative,-0.0772,worth it thank poor mention author marriage bring second thank issue camera quality is poor
1463,Samsung Galaxy Book 3,Smartphone,Flipkart,camera,Negative,-0.7096,waste of money him law president black including determine very issue camera quality is poor
1468,Samsung Galaxy Book 3,Smartphone,Flipkart,display,Positive,0.5106,worth it relationship deep subject security issue display flickering
1476,Samsung Galaxy A14,Smartphone,Amazon,battery,Positive,0.2263,worth it write believe policy billion life
1477,Samsung Charger 25W,Accessories,Amazon,performance,Negative,-0.2023,bad party before home task blue could issue slow performance
1480,Samsung Galaxy S23,Smartphone,Amazon,display,Positive,0.5719,excellent pattern determine south character figure media consumer issue display flickering
1481,Samsung Galaxy S23,Smartphone,Amazon,display,Positive,0.5859,amazing display quality
1482,Samsung Refrigerator,Other,Amazon,battery,Positive,0.4404,battery life could be better
1484,Samsung Galaxy S22,Smartphone,Amazon,battery,Positive,0.5859,worth it traditional easy be at speak son issue battery draining fast
1485,Samsung Galaxy Tab A8,Smartphone,Amazon,camera,Negative,-0.765,bad man final still money issue camera quality is poor
1486,Samsung Buds Live,Accessories,Amazon,battery,Positive,0.2263,worth it issue battery draining fast
1488,Samsung Galaxy M34,Smartphone,Flipkart,build_quality,Positive,0.2263,worth it million material trip star than
1490,Samsung Charger 25W,Accessories,Flipkart,camera,Negative,-0.765,bad too hair would center issue camera quality is poor
